target,satellite,label,index,filename,view,period,t0,star_radius,k,aos,i,e,w,ldcs_1,ldcs_2,n_points_transit
HD110879,BLb,NOT_PC,673,673_fold_HD110879_BLb.npy,PhaseFold,2.837855188545287,1564.8914447871816,1.67,0.0701269263421452,17.119374434866625,1.5663055429392994,0.0,0.0,,,1086
HD110879,BLb,NOT_PC,673,673_global_HD110879_BLb.npy,Global,2.837855188545287,1564.8914447871816,1.67,0.0701269263421452,17.119374434866625,1.5663055429392994,0.0,0.0,,,1086
HD110879,BLb,NOT_PC,673,673_local_HD110879_BLb.npy,Local,2.837855188545287,1564.8914447871816,1.67,0.0701269263421452,17.119374434866625,1.5663055429392994,0.0,0.0,,,1086
HD110879,BLb,NOT_PC,674,674_fold_HD110879_BLb.npy,PhaseFold,2.3900826785311544,1449.3017747870497,1.67,0.0748652374322366,14.531119184212134,1.5676119326054596,0.0,0.0,,,1086
HD110879,BLb,NOT_PC,674,674_global_HD110879_BLb.npy,Global,2.3900826785311544,1449.3017747870497,1.67,0.0748652374322366,14.531119184212134,1.5676119326054596,0.0,0.0,,,1086
HD110879,BLb,NOT_PC,674,674_local_HD110879_BLb.npy,Local,2.3900826785311544,1449.3017747870497,1.67,0.0748652374322366,14.531119184212134,1.5676119326054596,0.0,0.0,,,1086
HD110879,BLb,NOT_PC,675,675_fold_HD110879_BLb.npy,PhaseFold,1.969906813905721,1536.6037847872672,1.67,0.098612853340503,15.561737107817844,1.5575457864356443,0.0,0.0,,,1086
HD110879,BLb,NOT_PC,675,675_global_HD110879_BLb.npy,Global,1.969906813905721,1536.6037847872672,1.67,0.098612853340503,15.561737107817844,1.5575457864356443,0.0,0.0,,,1086
HD110879,BLb,NOT_PC,675,675_local_HD110879_BLb.npy,Local,1.969906813905721,1536.6037847872672,1.67,0.098612853340503,15.561737107817844,1.5575457864356443,0.0,0.0,,,1086
HD110879,BLb,NOT_PC,679,679_fold_HD110879_BLb.npy,PhaseFold,4.982920283459585,1546.418898787148,1.67,0.0876272778716897,11.856017234621383,1.5600215643151678,0.0,0.0,,,1086
HD110879,BLb,NOT_PC,679,679_global_HD110879_BLb.npy,Global,4.982920283459585,1546.418898787148,1.67,0.0876272778716897,11.856017234621383,1.5600215643151678,0.0,0.0,,,1086
HD110879,BLb,NOT_PC,679,679_local_HD110879_BLb.npy,Local,4.982920283459585,1546.418898787148,1.67,0.0876272778716897,11.856017234621383,1.5600215643151678,0.0,0.0,,,1086
HD110879,BLb,NOT_PC,680,680_fold_HD110879_BLb.npy,PhaseFold,4.105445434929274,1529.6168087872525,1.67,0.1084103881257917,13.103563413485038,1.541721283233101,0.0,0.0,,,1086
HD110879,BLb,NOT_PC,680,680_global_HD110879_BLb.npy,Global,4.105445434929274,1529.6168087872525,1.67,0.1084103881257917,13.103563413485038,1.541721283233101,0.0,0.0,,,1086
HD110879,BLb,NOT_PC,680,680_local_HD110879_BLb.npy,Local,4.105445434929274,1529.6168087872525,1.67,0.1084103881257917,13.103563413485038,1.541721283233101,0.0,0.0,,,1086
HD110879,BLb,NOT_PC,689,689_fold_HD110879_BLb.npy,PhaseFold,4.002693046841404,1521.9976087871787,1.67,0.0966759719333164,16.501712338336297,1.5691202716767487,0.0,0.0,,,1833
HD110879,BLb,NOT_PC,689,689_global_HD110879_BLb.npy,Global,4.002693046841404,1521.9976087871787,1.67,0.0966759719333164,16.501712338336297,1.5691202716767487,0.0,0.0,,,1833
HD110879,BLb,NOT_PC,689,689_local_HD110879_BLb.npy,Local,4.002693046841404,1521.9976087871787,1.67,0.0966759719333164,16.501712338336297,1.5691202716767487,0.0,0.0,,,1833
HD110879,BLb,NOT_PC,690,690_fold_HD110879_BLb.npy,PhaseFold,4.978887291250038,1525.1133797869866,1.67,0.1286004507266432,14.028357643750784,1.5428772358686125,0.0,0.0,,,1833
HD110879,BLb,NOT_PC,690,690_global_HD110879_BLb.npy,Global,4.978887291250038,1525.1133797869866,1.67,0.1286004507266432,14.028357643750784,1.5428772358686125,0.0,0.0,,,1833
HD110879,BLb,NOT_PC,690,690_local_HD110879_BLb.npy,Local,4.978887291250038,1525.1133797869866,1.67,0.1286004507266432,14.028357643750784,1.5428772358686125,0.0,0.0,,,1833
HD110879,BLb,NOT_PC,700,700_fold_HD110879_BLb.npy,PhaseFold,4.245311907919995,1573.1130927868967,1.67,0.1229229295599906,22.097710189164854,1.565164721560902,0.0,0.0,,,1833
HD110879,BLb,NOT_PC,700,700_global_HD110879_BLb.npy,Global,4.245311907919995,1573.1130927868967,1.67,0.1229229295599906,22.097710189164854,1.565164721560902,0.0,0.0,,,1833
HD110879,BLb,NOT_PC,700,700_local_HD110879_BLb.npy,Local,4.245311907919995,1573.1130927868967,1.67,0.1229229295599906,22.097710189164854,1.565164721560902,0.0,0.0,,,1833
HD110879,BLb,NOT_PC,702,702_fold_HD110879_BLb.npy,PhaseFold,4.275979237519141,1458.7107177868334,1.67,0.1145696031198718,10.820719170296108,1.5525569026327457,0.0,0.0,,,1833
HD110879,BLb,NOT_PC,702,702_global_HD110879_BLb.npy,Global,4.275979237519141,1458.7107177868334,1.67,0.1145696031198718,10.820719170296108,1.5525569026327457,0.0,0.0,,,1833
HD110879,BLb,NOT_PC,702,702_local_HD110879_BLb.npy,Local,4.275979237519141,1458.7107177868334,1.67,0.1145696031198718,10.820719170296108,1.5525569026327457,0.0,0.0,,,1833
HD110879,BTr,NOT_PC,708,708_fold_HD110879_BTr.npy,PhaseFold,4.012801914448144,3414.2653203609875,1.67,0.0717600229961042,10.851503677685718,1.5383768961033093,0.0,0.0,,,1345
HD110879,BTr,NOT_PC,708,708_global_HD110879_BTr.npy,Global,4.012801914448144,3414.2653203609875,1.67,0.0717600229961042,10.851503677685718,1.5383768961033093,0.0,0.0,,,1345
HD110879,BTr,NOT_PC,708,708_local_HD110879_BTr.npy,Local,4.012801914448144,3414.2653203609875,1.67,0.0717600229961042,10.851503677685718,1.5383768961033093,0.0,0.0,,,1345
HD110879,BTr,NOT_PC,713,713_fold_HD110879_BTr.npy,PhaseFold,3.523567287313984,1510.1010141481038,1.67,0.0763818136592731,27.25405382908072,1.5603688358394388,0.0,0.0,,,1345
HD110879,BTr,NOT_PC,713,713_global_HD110879_BTr.npy,Global,3.523567287313984,1510.1010141481038,1.67,0.0763818136592731,27.25405382908072,1.5603688358394388,0.0,0.0,,,1345
HD110879,BTr,NOT_PC,713,713_local_HD110879_BTr.npy,Local,3.523567287313984,1510.1010141481038,1.67,0.0763818136592731,27.25405382908072,1.5603688358394388,0.0,0.0,,,1345
HD110879,BTr,NOT_PC,714,714_fold_HD110879_BTr.npy,PhaseFold,3.493476590514301,1469.4270481482472,1.67,0.1250844759534891,16.27008412862427,1.547128625143492,0.0,0.0,,,1345
HD110879,BTr,NOT_PC,714,714_global_HD110879_BTr.npy,Global,3.493476590514301,1469.4270481482472,1.67,0.1250844759534891,16.27008412862427,1.547128625143492,0.0,0.0,,,1345
HD110879,BTr,NOT_PC,714,714_local_HD110879_BTr.npy,Local,3.493476590514301,1469.4270481482472,1.67,0.1250844759534891,16.27008412862427,1.547128625143492,0.0,0.0,,,1345
HD110879,BTr,NOT_PC,716,716_fold_HD110879_BTr.npy,PhaseFold,1.4304601488501478,1453.0497291480517,1.67,0.0914062741552852,11.298938749268109,1.544467120063935,0.0,0.0,,,1345
HD110879,BTr,NOT_PC,716,716_global_HD110879_BTr.npy,Global,1.4304601488501478,1453.0497291480517,1.67,0.0914062741552852,11.298938749268109,1.544467120063935,0.0,0.0,,,1345
HD110879,BTr,NOT_PC,716,716_local_HD110879_BTr.npy,Local,1.4304601488501478,1453.0497291480517,1.67,0.0914062741552852,11.298938749268109,1.544467120063935,0.0,0.0,,,1345
HD110879,BTr,NOT_PC,717,717_fold_HD110879_BTr.npy,PhaseFold,4.9197358065052175,3423.274727361138,1.67,0.0855160224815846,26.35579693324357,1.5534487162790915,0.0,0.0,,,1345
HD110879,BTr,NOT_PC,717,717_global_HD110879_BTr.npy,Global,4.9197358065052175,3423.274727361138,1.67,0.0855160224815846,26.35579693324357,1.5534487162790915,0.0,0.0,,,1345
HD110879,BTr,NOT_PC,717,717_local_HD110879_BTr.npy,Local,4.9197358065052175,3423.274727361138,1.67,0.0855160224815846,26.35579693324357,1.5534487162790915,0.0,0.0,,,1345
HD110879,BTr,NOT_PC,733,733_fold_HD110879_BTr.npy,PhaseFold,4.1612098251762895,3347.409744361277,1.67,0.0697747899495464,23.72947452404076,1.5489863028515896,0.0,0.0,,,1668
HD110879,BTr,NOT_PC,733,733_global_HD110879_BTr.npy,Global,4.1612098251762895,3347.409744361277,1.67,0.0697747899495464,23.72947452404076,1.5489863028515896,0.0,0.0,,,1668
HD110879,BTr,NOT_PC,733,733_local_HD110879_BTr.npy,Local,4.1612098251762895,3347.409744361277,1.67,0.0697747899495464,23.72947452404076,1.5489863028515896,0.0,0.0,,,1668
HD110879,BTr,NOT_PC,734,734_fold_HD110879_BTr.npy,PhaseFold,3.086910614337032,1510.8529201481815,1.67,0.1159270857517005,20.760928155175648,1.5699874350653122,0.0,0.0,,,1668
HD110879,BTr,NOT_PC,734,734_global_HD110879_BTr.npy,Global,3.086910614337032,1510.8529201481815,1.67,0.1159270857517005,20.760928155175648,1.5699874350653122,0.0,0.0,,,1668
HD110879,BTr,NOT_PC,734,734_local_HD110879_BTr.npy,Local,3.086910614337032,1510.8529201481815,1.67,0.1159270857517005,20.760928155175648,1.5699874350653122,0.0,0.0,,,1668
HD110879,BTr,NOT_PC,737,737_fold_HD110879_BTr.npy,PhaseFold,2.853819252371222,1457.488343148152,1.67,0.0726726272956924,16.263338950505894,1.5664373001070686,0.0,0.0,,,1668
HD110879,BTr,NOT_PC,737,737_global_HD110879_BTr.npy,Global,2.853819252371222,1457.488343148152,1.67,0.0726726272956924,16.263338950505894,1.5664373001070686,0.0,0.0,,,1668
HD110879,BTr,NOT_PC,737,737_local_HD110879_BTr.npy,Local,2.853819252371222,1457.488343148152,1.67,0.0726726272956924,16.263338950505894,1.5664373001070686,0.0,0.0,,,1668
HD110879,BTr,NOT_PC,738,738_fold_HD110879_BTr.npy,PhaseFold,3.978518050613271,1488.8111971482958,1.67,0.1147907457089301,22.823663512766952,1.538796707225018,0.0,0.0,,,1668
HD110879,BTr,NOT_PC,738,738_global_HD110879_BTr.npy,Global,3.978518050613271,1488.8111971482958,1.67,0.1147907457089301,22.823663512766952,1.538796707225018,0.0,0.0,,,1668
HD110879,BTr,NOT_PC,738,738_local_HD110879_BTr.npy,Local,3.978518050613271,1488.8111971482958,1.67,0.1147907457089301,22.823663512766952,1.538796707225018,0.0,0.0,,,1668
HD110879,BTr,NOT_PC,739,739_fold_HD110879_BTr.npy,PhaseFold,2.32633663580433,1433.1926059349612,1.67,0.0726302791293532,11.877315500226844,1.5642051984228305,0.0,0.0,,,1668
HD110879,BTr,NOT_PC,739,739_global_HD110879_BTr.npy,Global,2.32633663580433,1433.1926059349612,1.67,0.0726302791293532,11.877315500226844,1.5642051984228305,0.0,0.0,,,1668
HD110879,BTr,NOT_PC,739,739_local_HD110879_BTr.npy,Local,2.32633663580433,1433.1926059349612,1.67,0.0726302791293532,11.877315500226844,1.5642051984228305,0.0,0.0,,,1668
HD110879,BTr,NOT_PC,740,740_fold_HD110879_BTr.npy,PhaseFold,2.473323342544978,3349.45375936092,1.67,0.0601967047462272,18.930597678546377,1.5625031975449415,0.0,0.0,,,1668
HD110879,BTr,NOT_PC,740,740_global_HD110879_BTr.npy,Global,2.473323342544978,3349.45375936092,1.67,0.0601967047462272,18.930597678546377,1.5625031975449415,0.0,0.0,,,1668
HD110879,BTr,NOT_PC,740,740_local_HD110879_BTr.npy,Local,2.473323342544978,3349.45375936092,1.67,0.0601967047462272,18.930597678546377,1.5625031975449415,0.0,0.0,,,1668
HD110879,BTr,NOT_PC,745,745_fold_HD110879_BTr.npy,PhaseFold,3.650068909218862,3380.8390923611364,1.67,0.0923407026674628,26.623399300978463,1.5518807100530092,0.0,0.0,,,2761
HD110879,BTr,NOT_PC,745,745_global_HD110879_BTr.npy,Global,3.650068909218862,3380.8390923611364,1.67,0.0923407026674628,26.623399300978463,1.5518807100530092,0.0,0.0,,,2761
HD110879,BTr,NOT_PC,745,745_local_HD110879_BTr.npy,Local,3.650068909218862,3380.8390923611364,1.67,0.0923407026674628,26.623399300978463,1.5518807100530092,0.0,0.0,,,2761
HD110879,BTr,NOT_PC,752,752_fold_HD110879_BTr.npy,PhaseFold,4.328156263082958,3387.9326613609223,1.67,0.127615503080421,21.40360264443619,1.5662953050400332,0.0,0.0,,,2761
HD110879,BTr,NOT_PC,752,752_global_HD110879_BTr.npy,Global,4.328156263082958,3387.9326613609223,1.67,0.127615503080421,21.40360264443619,1.5662953050400332,0.0,0.0,,,2761
HD110879,BTr,NOT_PC,752,752_local_HD110879_BTr.npy,Local,4.328156263082958,3387.9326613609223,1.67,0.127615503080421,21.40360264443619,1.5662953050400332,0.0,0.0,,,2761
HD110879,BTr,NOT_PC,755,755_fold_HD110879_BTr.npy,PhaseFold,3.1034928960785764,3425.998141361262,1.67,0.0857375478192762,21.182524940303928,1.5701026417858923,0.0,0.0,,,2761
HD110879,BTr,NOT_PC,755,755_global_HD110879_BTr.npy,Global,3.1034928960785764,3425.998141361262,1.67,0.0857375478192762,21.182524940303928,1.5701026417858923,0.0,0.0,,,2761
HD110879,BTr,NOT_PC,755,755_local_HD110879_BTr.npy,Local,3.1034928960785764,3425.998141361262,1.67,0.0857375478192762,21.182524940303928,1.5701026417858923,0.0,0.0,,,2761
HD110879,BTr,NOT_PC,756,756_fold_HD110879_BTr.npy,PhaseFold,4.640906983410594,1511.808967148079,1.67,0.1111757886477001,19.353153637020977,1.5655646877682612,0.0,0.0,,,2761
HD110879,BTr,NOT_PC,756,756_global_HD110879_BTr.npy,Global,4.640906983410594,1511.808967148079,1.67,0.1111757886477001,19.353153637020977,1.5655646877682612,0.0,0.0,,,2761
HD110879,BTr,NOT_PC,756,756_local_HD110879_BTr.npy,Local,4.640906983410594,1511.808967148079,1.67,0.1111757886477001,19.353153637020977,1.5655646877682612,0.0,0.0,,,2761
HD110879,BTr,NOT_PC,757,757_fold_HD110879_BTr.npy,PhaseFold,4.728582049899854,3416.994892360969,1.67,0.1271280791297315,27.473306199498065,1.5634753146103275,0.0,0.0,,,2761
HD110879,BTr,NOT_PC,757,757_global_HD110879_BTr.npy,Global,4.728582049899854,3416.994892360969,1.67,0.1271280791297315,27.473306199498065,1.5634753146103275,0.0,0.0,,,2761
HD110879,BTr,NOT_PC,757,757_local_HD110879_BTr.npy,Local,4.728582049899854,3416.994892360969,1.67,0.1271280791297315,27.473306199498065,1.5634753146103275,0.0,0.0,,,2761
HD110879,BTr,NOT_PC,764,764_fold_HD110879_BTr.npy,PhaseFold,3.713698148731517,1508.2610441480156,1.67,0.0733278521446375,10.581095964567917,1.5512415260555863,0.0,0.0,,,1159
HD110879,BTr,NOT_PC,764,764_global_HD110879_BTr.npy,Global,3.713698148731517,1508.2610441480156,1.67,0.0733278521446375,10.581095964567917,1.5512415260555863,0.0,0.0,,,1159
HD110879,BTr,NOT_PC,764,764_local_HD110879_BTr.npy,Local,3.713698148731517,1508.2610441480156,1.67,0.0733278521446375,10.581095964567917,1.5512415260555863,0.0,0.0,,,1159
HD110879,BTr,NOT_PC,769,769_fold_HD110879_BTr.npy,PhaseFold,3.028204644653945,3413.5143963609366,1.67,0.0729317464374523,23.19994342411593,1.5681508099912205,0.0,0.0,,,1159
HD110879,BTr,NOT_PC,769,769_global_HD110879_BTr.npy,Global,3.028204644653945,3413.5143963609366,1.67,0.0729317464374523,23.19994342411593,1.5681508099912205,0.0,0.0,,,1159
HD110879,BTr,NOT_PC,769,769_local_HD110879_BTr.npy,Local,3.028204644653945,3413.5143963609366,1.67,0.0729317464374523,23.19994342411593,1.5681508099912205,0.0,0.0,,,1159
HD110879,BTr,NOT_PC,775,775_fold_HD110879_BTr.npy,PhaseFold,4.824893260481494,3425.0492693612828,1.67,0.1112754032389607,26.418359692940008,1.5673648153825763,0.0,0.0,,,1159
HD110879,BTr,NOT_PC,775,775_global_HD110879_BTr.npy,Global,4.824893260481494,3425.0492693612828,1.67,0.1112754032389607,26.418359692940008,1.5673648153825763,0.0,0.0,,,1159
HD110879,BTr,NOT_PC,775,775_local_HD110879_BTr.npy,Local,4.824893260481494,3425.0492693612828,1.67,0.1112754032389607,26.418359692940008,1.5673648153825763,0.0,0.0,,,1159
HD110879,BTr,NOT_PC,782,782_fold_HD110879_BTr.npy,PhaseFold,1.9454645217033075,3431.7318753612703,1.67,0.0749700472729256,10.83007449489557,1.5502508128769068,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,782,782_global_HD110879_BTr.npy,Global,1.9454645217033075,3431.7318753612703,1.67,0.0749700472729256,10.83007449489557,1.5502508128769068,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,782,782_local_HD110879_BTr.npy,Local,1.9454645217033075,3431.7318753612703,1.67,0.0749700472729256,10.83007449489557,1.5502508128769068,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,783,783_fold_HD110879_BTr.npy,PhaseFold,2.0016536814602675,1457.011703148144,1.67,0.09204720650662,10.31751707120052,1.543118639530091,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,783,783_global_HD110879_BTr.npy,Global,2.0016536814602675,1457.011703148144,1.67,0.09204720650662,10.31751707120052,1.543118639530091,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,783,783_local_HD110879_BTr.npy,Local,2.0016536814602675,1457.011703148144,1.67,0.09204720650662,10.31751707120052,1.543118639530091,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,785,785_fold_HD110879_BTr.npy,PhaseFold,3.725236622453013,3348.498918360892,1.67,0.1076929298963718,16.152515847837865,1.5682875119729434,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,785,785_global_HD110879_BTr.npy,Global,3.725236622453013,3348.498918360892,1.67,0.1076929298963718,16.152515847837865,1.5682875119729434,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,785,785_local_HD110879_BTr.npy,Local,3.725236622453013,3348.498918360892,1.67,0.1076929298963718,16.152515847837865,1.5682875119729434,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,787,787_fold_HD110879_BTr.npy,PhaseFold,4.019386272901398,1518.5531711481835,1.67,0.0727822909964943,15.407778219146726,1.5453083212094918,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,787,787_global_HD110879_BTr.npy,Global,4.019386272901398,1518.5531711481835,1.67,0.0727822909964943,15.407778219146726,1.5453083212094918,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,787,787_local_HD110879_BTr.npy,Local,4.019386272901398,1518.5531711481835,1.67,0.0727822909964943,15.407778219146726,1.5453083212094918,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,789,789_fold_HD110879_BTr.npy,PhaseFold,4.369992548602959,3433.98534536115,1.67,0.1084488513807643,18.63263428740266,1.5666047954257256,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,789,789_global_HD110879_BTr.npy,Global,4.369992548602959,3433.98534536115,1.67,0.1084488513807643,18.63263428740266,1.5666047954257256,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,789,789_local_HD110879_BTr.npy,Local,4.369992548602959,3433.98534536115,1.67,0.1084488513807643,18.63263428740266,1.5666047954257256,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,793,793_fold_HD110879_BTr.npy,PhaseFold,2.2200340298506607,3421.909360361147,1.67,0.1141701310509772,17.17772114396223,1.5475865628180097,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,793,793_global_HD110879_BTr.npy,Global,2.2200340298506607,3421.909360361147,1.67,0.1141701310509772,17.17772114396223,1.5475865628180097,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,793,793_local_HD110879_BTr.npy,Local,2.2200340298506607,3421.909360361147,1.67,0.1141701310509772,17.17772114396223,1.5475865628180097,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,796,796_fold_HD110879_BTr.npy,PhaseFold,4.792305151278312,3298.5811233612253,1.67,0.1204257699279809,11.551717433864304,1.5428757698914826,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,796,796_global_HD110879_BTr.npy,Global,4.792305151278312,3298.5811233612253,1.67,0.1204257699279809,11.551717433864304,1.5428757698914826,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,796,796_local_HD110879_BTr.npy,Local,4.792305151278312,3298.5811233612253,1.67,0.1204257699279809,11.551717433864304,1.5428757698914826,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,797,797_fold_HD110879_BTr.npy,PhaseFold,4.557936682948432,3353.953385361332,1.67,0.0919135438020823,28.184277554966943,1.5660492378265458,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,797,797_global_HD110879_BTr.npy,Global,4.557936682948432,3353.953385361332,1.67,0.0919135438020823,28.184277554966943,1.5660492378265458,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,797,797_local_HD110879_BTr.npy,Local,4.557936682948432,3353.953385361332,1.67,0.0919135438020823,28.184277554966943,1.5660492378265458,0.0,0.0,,,1108
HD110879,BTr,NOT_PC,802,802_fold_HD110879_BTr.npy,PhaseFold,4.436313125674735,3372.6494683612614,1.67,0.0651360863736661,26.396011817074346,1.553898359008145,0.0,0.0,,,1436
HD110879,BTr,NOT_PC,802,802_global_HD110879_BTr.npy,Global,4.436313125674735,3372.6494683612614,1.67,0.0651360863736661,26.396011817074346,1.553898359008145,0.0,0.0,,,1436
HD110879,BTr,NOT_PC,802,802_local_HD110879_BTr.npy,Local,4.436313125674735,3372.6494683612614,1.67,0.0651360863736661,26.396011817074346,1.553898359008145,0.0,0.0,,,1436
HD110879,BTr,NOT_PC,805,805_fold_HD110879_BTr.npy,PhaseFold,3.6562511612357937,3398.845657361067,1.67,0.1110340299240744,19.366737952895484,1.544066482611452,0.0,0.0,,,1436
HD110879,BTr,NOT_PC,805,805_global_HD110879_BTr.npy,Global,3.6562511612357937,3398.845657361067,1.67,0.1110340299240744,19.366737952895484,1.544066482611452,0.0,0.0,,,1436
HD110879,BTr,NOT_PC,805,805_local_HD110879_BTr.npy,Local,3.6562511612357937,3398.845657361067,1.67,0.1110340299240744,19.366737952895484,1.544066482611452,0.0,0.0,,,1436
HD110879,BTr,NOT_PC,816,816_fold_HD110879_BTr.npy,PhaseFold,2.619189505792498,3375.580856361288,1.67,0.0751480213155992,19.44349483646469,1.5571696095491407,0.0,0.0,,,1436
HD110879,BTr,NOT_PC,816,816_global_HD110879_BTr.npy,Global,2.619189505792498,3375.580856361288,1.67,0.0751480213155992,19.44349483646469,1.5571696095491407,0.0,0.0,,,1436
HD110879,BTr,NOT_PC,816,816_local_HD110879_BTr.npy,Local,2.619189505792498,3375.580856361288,1.67,0.0751480213155992,19.44349483646469,1.5571696095491407,0.0,0.0,,,1436
HD110879,UBr,NOT_PC,829,829_fold_HD110879_UBr.npy,PhaseFold,2.648295334907093,1573.9657027868402,1.67,0.0994536087846764,13.56040651919159,1.5511089673451672,0.0,0.0,,,1265
HD110879,UBr,NOT_PC,829,829_global_HD110879_UBr.npy,Global,2.648295334907093,1573.9657027868402,1.67,0.0994536087846764,13.56040651919159,1.5511089673451672,0.0,0.0,,,1265
HD110879,UBr,NOT_PC,829,829_local_HD110879_UBr.npy,Local,2.648295334907093,1573.9657027868402,1.67,0.0994536087846764,13.56040651919159,1.5511089673451672,0.0,0.0,,,1265
HD110879,UBr,NOT_PC,831,831_fold_HD110879_UBr.npy,PhaseFold,4.3476007764713644,1539.7251097869907,1.67,0.0693809410423892,11.462142636142554,1.563134274754759,0.0,0.0,,,1265
HD110879,UBr,NOT_PC,831,831_global_HD110879_UBr.npy,Global,4.3476007764713644,1539.7251097869907,1.67,0.0693809410423892,11.462142636142554,1.563134274754759,0.0,0.0,,,1265
HD110879,UBr,NOT_PC,831,831_local_HD110879_UBr.npy,Local,4.3476007764713644,1539.7251097869907,1.67,0.0693809410423892,11.462142636142554,1.563134274754759,0.0,0.0,,,1265
HD110879,UBr,NOT_PC,832,832_fold_HD110879_UBr.npy,PhaseFold,2.817287618392067,1547.1204777870175,1.67,0.0953671396462244,10.60300830858178,1.5513361833048294,0.0,0.0,,,1265
HD110879,UBr,NOT_PC,832,832_global_HD110879_UBr.npy,Global,2.817287618392067,1547.1204777870175,1.67,0.0953671396462244,10.60300830858178,1.5513361833048294,0.0,0.0,,,1265
HD110879,UBr,NOT_PC,832,832_local_HD110879_UBr.npy,Local,2.817287618392067,1547.1204777870175,1.67,0.0953671396462244,10.60300830858178,1.5513361833048294,0.0,0.0,,,1265
HD110879,UBr,NOT_PC,833,833_fold_HD110879_UBr.npy,PhaseFold,4.063341895093815,1465.7420057871227,1.67,0.1084423393329273,16.094883851060217,1.5552065027328992,0.0,0.0,,,1265
HD110879,UBr,NOT_PC,833,833_global_HD110879_UBr.npy,Global,4.063341895093815,1465.7420057871227,1.67,0.1084423393329273,16.094883851060217,1.5552065027328992,0.0,0.0,,,1265
HD110879,UBr,NOT_PC,833,833_local_HD110879_UBr.npy,Local,4.063341895093815,1465.7420057871227,1.67,0.1084423393329273,16.094883851060217,1.5552065027328992,0.0,0.0,,,1265
HD110879,UBr,NOT_PC,834,834_fold_HD110879_UBr.npy,PhaseFold,2.874247374915876,1531.2223777871427,1.67,0.0628750673811365,14.557290573298031,1.5487445659060384,0.0,0.0,,,1265
HD110879,UBr,NOT_PC,834,834_global_HD110879_UBr.npy,Global,2.874247374915876,1531.2223777871427,1.67,0.0628750673811365,14.557290573298031,1.5487445659060384,0.0,0.0,,,1265
HD110879,UBr,NOT_PC,834,834_local_HD110879_UBr.npy,Local,2.874247374915876,1531.2223777871427,1.67,0.0628750673811365,14.557290573298031,1.5487445659060384,0.0,0.0,,,1265
HD110879,UBr,NOT_PC,841,841_fold_HD110879_UBr.npy,PhaseFold,4.466688875802979,1541.265138787016,1.67,0.072185081909673,15.77458065909367,1.536793506052174,0.0,0.0,,,1512
HD110879,UBr,NOT_PC,841,841_global_HD110879_UBr.npy,Global,4.466688875802979,1541.265138787016,1.67,0.072185081909673,15.77458065909367,1.536793506052174,0.0,0.0,,,1512
HD110879,UBr,NOT_PC,841,841_local_HD110879_UBr.npy,Local,4.466688875802979,1541.265138787016,1.67,0.072185081909673,15.77458065909367,1.536793506052174,0.0,0.0,,,1512
HD110879,UBr,NOT_PC,845,845_fold_HD110879_UBr.npy,PhaseFold,3.747973264506826,1480.3167867868056,1.67,0.1206971392828345,13.798989771758604,1.5483809920062233,0.0,0.0,,,1512
HD110879,UBr,NOT_PC,845,845_global_HD110879_UBr.npy,Global,3.747973264506826,1480.3167867868056,1.67,0.1206971392828345,13.798989771758604,1.5483809920062233,0.0,0.0,,,1512
HD110879,UBr,NOT_PC,845,845_local_HD110879_UBr.npy,Local,3.747973264506826,1480.3167867868056,1.67,0.1206971392828345,13.798989771758604,1.5483809920062233,0.0,0.0,,,1512
HD110879,UBr,NOT_PC,847,847_fold_HD110879_UBr.npy,PhaseFold,3.964078735821122,1588.684826786894,1.67,0.0910508583264635,11.587943798740412,1.5517942240832323,0.0,0.0,,,1512
HD110879,UBr,NOT_PC,847,847_global_HD110879_UBr.npy,Global,3.964078735821122,1588.684826786894,1.67,0.0910508583264635,11.587943798740412,1.5517942240832323,0.0,0.0,,,1512
HD110879,UBr,NOT_PC,847,847_local_HD110879_UBr.npy,Local,3.964078735821122,1588.684826786894,1.67,0.0910508583264635,11.587943798740412,1.5517942240832323,0.0,0.0,,,1512
